index,tf_name,rss,rss_pval,gene_symbol
CT1-R31,TBX15,0.560520242144783,1,ADD1;AHCYL1;AKAP12;AKAP9;ANKLE2;APP;ARID3A;ARL6IP5;ATP1B1;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V1D;AUP1;BIRC5;BOD1L1;BOLA2;BSG;C1orf122;CALU;CCDC88A;CD63;CD81;CKAP4;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COX16;CST3;CYC1;DAD1;DDX1;DNAJA2;DRAP1;DYNC1H1;EBNA1BP2;EIF3D;ERP29;FAAP20;FSTL1;GADD45GIP1;HACD1;HMGN5;ITM2B;JPX;KCNQ1OT1;KDELR1;LAPTM4A;LBR;LEPROT;LIG3;LMAN1;LRPAP1;MLEC;MRPL57;MRPS34;MTDH;MXRA7;MYL6B;NDFIP1;NDUFS3;NID2;NIPBL;NKTR;NOL7;PAFAH1B1;PDIA3;PLEKHM2;PNKP;PNPT1;POLR1D;POLR2J3;POLR3K;PPIC;PRKCI;PRXL2A;PSAP;PSME4;PTP4A2;PTPRD;RBBP4;RBM39;RBP1;RCN2;RPN2;RRAGD;RRP1B;SCAND1;SERPINH1;SLC4A7;SMARCA5;SNRNP70;SNX27;SPARC;SPCS1;SSR2;TAF7;TCOF1;THRAP3;TM9SF3;TMBIM6;TMED10;TMEM181;TMEM97;TMSB15A;UBA1;UBE2D2;WSB1;ZNF207;ZNHIT1
CT1-R32,SP1,0.560120888473556,1,ADAMTSL4-AS1;ADD1;AGPS;AHCYL1;AKAP12;AKAP9;AMT;ANAPC16;ANKHD1;ANKLE2;ANKRD10;ANKRD11;APLP2;APP;ARFGAP2;ARHGAP1;ARHGAP35;ARID3B;ARL6IP5;ATIC;ATMIN;ATP1A1;ATP1B1;ATP6V0C;ATP6V0E1;ATP6V1F;BOD1L1;BOLA2;BRAF;BRI3;BSG;C1orf122;C4orf3;C5orf15;CALR;CALU;CCDC88A;CCNL2;CCNT1;CCSER2;CCT7;CD320;CD81;CD99;CDC16;CDKN2AIPNL;CGNL1;CHMP5;CKAP4;CLUAP1;CMPK1;CNOT6;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COPB2;COPG1;COX16;CST3;CYFIP2;DAD1;DBNL;DDHD1;DDX1;DIP2A;DIS3;DKK3;DNAAF2;DNAJB11;DNAJC13;DYNC1H1;EGLN2;EHMT1;EIF2S3;EIF3D;EP400;ERCC6L2;ERGIC1;ERLIN2;ERP29;FAAP20;FAM126A;FAM168B;FSTL1;GADD45GIP1;GATA6-AS1;GGPS1;GOLGA4;GPS1;GTF3C3;HERC1;HIBCH;HSD17B12;HSPA4;IGF2BP3;ITGB1;ITM2B;JPX;KCNQ1OT1;KCTD20;KDELR1;KDM5B;KMT5A;KMT5B;KPNB1;LAPTM4A;LEPROT;LIG3;LMAN1;LRPAP1;MAP7D3;MCL1;MDM2;MLEC;MPC2;MRPL14;MRPL37;MRPS2;MRPS34;MTDH;MXRA7;MZT1;NAA38;NAPA;NCOR2;NDFIP1;NID2;NIPBL;NKTR;NOLC1;NOP10;NSMCE2;NUP93;OCIAD1;ORC6;P3H4;PAFAH1B1;PAK2;PCBD1;PCDH7;PCYT2;PDCL3;PDIA3;PDS5B;PHB2;PHF10;PLEKHA7;PNKP;PNPT1;POLE3;POLR2D;POLR2J3;POLR3K;PPIB;PPIC;PPIG;PPP6R3;PRELID3B;PRKACB;PRKCI;PRR12;PRXL2A;PSAP;PSMC1;PSME4;PTAR1;PTPRA;PTPRD;R3HDM2;RAB5B;RAF1;RBBP4;RBM12;RBM24;RBM25;RBM8A;RC3H1;REST;REV3L;RNF214;RPN2;RRP1B;SCAND1;SCCPDH;SEC61G;SERINC5;SERPINH1;SF3B5;SH3BP4;SLAIN2;SLC8A1;SMARCA5;SMARCAD1;SMIM26;SNHG6;SNTA1;SNX27;SPARC;SPRY2;SPTAN1;SRRT;SS18;SSH2;SSR2;STARD4;SVIL;SZRD1;TAF7;TASOR;TCEAL8;TCF25;TCOF1;THRAP3;TM9SF3;TMBIM6;TMC6;TMCO1;TMED10;TMED4;TMEFF1;TMEM181;TNRC6B;TPR;TUBG1;TUFM;UBAP2;UBE2Q1;UBE2R2;UFD1;USP22;UTP3;VCL;VPS37A;WASF2;WDR83OS;WSB1;YY1;ZC3H13;ZFAS1;ZNF207;ZNF281;ZNF322;ZNF609
CT1-R33,ZSC22,0.559826226677504,1,CD81;DAD1;ERP29;KDELR1;MLEC;PDIA3;POLR2J3;PRXL2A;RPN2;TMBIM6
CT1-R34,ZN341,0.558825029172382,1,ATP6V0E1;BSG;C1orf122;CCDC88A;CNPY2;COL18A1;COL2A1;CST3;FAAP20;PTPRD;SMARCA5;WDR83OS
CT1-R35,VEZF1,0.558241835356944,1,ADD1;AHCYL1;AKAP12;AKAP9;ANKLE2;ANKRD11;ANXA6;APP;AQR;ARID3B;ATP6V0B;ATP6V0C;ATP6V0E1;BRI3;BSG;C18orf32;CALR;CALU;CAP2;CD81;CHIC2;CKAP4;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COX16;CST3;CTSV;CXXC4;DAD1;DENND5A;DMKN;DNAJB11;DNAJB9;DYNC1H1;EIF3D;EIF5B;EPB41L2;ERLIN2;ERP29;EVI5;EXOC6B;F11R;FAM168B;FSTL1;GNB1;GNL2;GPS1;HACD1;HMGN5;HSD17B12;IRS1;ITGB1;JPX;KCNQ1OT1;KDELR1;KLHL9;LAPTM4A;LCORL;LEPROT;LIG3;LMAN1;LRPAP1;LYRM7;MLEC;MPC2;MRPL52;MTDH;MXRA7;MYO9A;NAA38;NCOR2;NDFIP1;NID2;NIPA2;NIPBL;NKTR;NUMB;OCIAD1;PAFAH1B1;PDIA3;PDZD11;PELP1;PHC3;PHF23;PLEKHM2;PNN;POLR2J3;POLR3K;PPIC;PPIG;PPIL1;PRELID3B;PRRC2C;PRXL2A;PSAP;PSME4;PTPRD;RBBP4;RBM12;RBM25;RBM8A;RCN2;RPN2;RRP1B;SCAND1;SERPINH1;SIN3A;SLC8A1;SMARCA5;SMIM26;SPARC;SRRT;SSR2;STAG1;TAF7;THRAP3;TM9SF3;TMBIM6;TMED10;TMEM181;TNPO3;TNRC6B;TUFM;UBA1;UBE2Q1;UBE2R2;UBE2V1;USP14;USP22;UXS1;WSB1;YTHDF3;ZC3H13;ZNF146;ZNF207
CT1-R36,RXRA,0.557025876431807,1,ADD1;AHCYL1;AKAP12;AKAP9;ANKRD11;AP2B1;APP;ARID3A;ARL6IP5;ATP1B1;ATP6V0B;ATP6V0C;ATP6V0E1;ATP6V1F;BOD1L1;BRI3;BSG;C18orf32;C1QBP;C1orf122;CCDC88A;CD63;CD81;CKAP4;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;COX16;CST3;DAD1;DYNC1H1;EIF3D;ERP29;FAAP20;FKBP8;FSTL1;GRHPR;HSD17B12;HSP90B1;HSPA4;ITGB1;JPX;KCNQ1OT1;LAMTOR4;LAPTM4A;LEPROT;LMAN1;LRPAP1;MLEC;MRPL34;MRPL52;MRPS34;MXRA7;MYL6B;NDFIP1;NDUFS3;NID2;NIPBL;NOL7;OCIAD1;PAFAH1B1;PAIP2;PCBD1;PDIA3;POLR2J3;PPIC;PRXL2A;PSAP;PSMD4;PTPRA;PTPRD;RBM39;RBMS1;RBP1;RCN2;RPN2;RTN4;SCAND1;SEC62;SERPINH1;SMARCA4;SMARCA5;SNRPD3;SNRPN;SPARC;SPCS1;SPTAN1;SSR2;TAF7;TCEA1;THRAP3;TM9SF3;TMBIM6;TMCO1;TMED10;TMEM59;TMEM98;UBA1;WSB1
CT1-R37,MAZ,0.554720491852747,1,ADD1;APP;ARID3A;ARL5A;ATP1A1;ATP6V0C;ATP6V0E1;ATP6V1F;BLMH;BRI3;BSG;C1orf122;CALR;CALU;CCDC88A;CD81;CD99;CDIPT;CKAP4;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COMMD3;COPA;COX16;CST3;CXXC4;DDHD1;DLG3;DNAJA2;DYNC1H1;EBNA1BP2;EIF2S3;EIF3G;EIF5B;ERP29;FAAP20;FAM89A;FKBP8;GATA6-AS1;GPAA1;HMGN5;HSP90B1;ITGB1;KCNQ1OT1;LAPTM4A;LEPROT;LMAN1;LRPAP1;MGA;MLEC;MORN2;MPC2;MRPL37;MRPS15;MRPS2;MRPS34;MTCH1;MTDH;MXRA7;MYL6B;NAA38;NDFIP1;NDUFS7;NID2;NOLC1;NSD3;OCIAD1;OIP5-AS1;P3H4;PAFAH1B1;PAK2;PAXX;PCBD1;PDIA3;PDZD11;POLR2J3;POLR3K;PPIE;PPIG;PRKCI;PRXL2A;PSAP;PSMG1;PTPRA;PTPRD;RPN2;RTN4;SCAND1;SCCPDH;SLC8A1;SMARCA4;SMARCA5;SMIM26;SNRNP70;SPARC;SYT10;THRAP3;TM9SF3;TMBIM6;TMCO1;TMED10;TMED4;TMEM179B;TMEM181;TMEM97;TRIM24;TUFM;U2SURP;UBE2R2;UBE2V1;VCL;WDR83OS;WSB1;YY1;ZNF207;ZNF593
CT1-R38,ZBT17,0.554145538509223,1,ARL6IP5;BSG;CALU;CD81;COL18A1;CST3;HSD17B12;LEPROT;LMAN1;LRPAP1;MTDH;NID2;PDIA3;POLR2J3;PPP2R1A;TMED10;TMED4;WDR83OS
CT1-R39,KLF6,0.552941706440741,1,AHCYL1;AKAP9;APP;ATP1B1;ATP6V0B;ATP6V0E1;BSG;C1orf122;CALU;CD81;COL18A1;COL1A1;COL2A1;COL6A1;COPA;CST3;ERP29;FSTL1;HACD1;HSD17B12;KCNQ1OT1;KDELR1;LAPTM4A;LMAN1;LRPAP1;MTDH;MXRA7;NID2;NIPBL;PCDH7;PDIA3;POLR2J3;PPIC;PPIG;PRXL2A;PSAP;PTPRD;RBBP4;RPN2;RTN4;SEC62;SLC8A1;SMARCA4;SMARCA5;SPTAN1;TM9SF3;TMBIM6;TMED10;TMED9;U2SURP;USP22;WDR83OS;WSB1
CT1-R40,KLF5,0.550956139872595,1,ADD1;APP;ARL6IP5;ATP6V0C;ATP6V0E1;BOD1L1;BSG;CALU;CCDC88A;CNPY2;COL18A1;COL1A1;COL6A1;EIF3D;ITM2B;KCNQ1OT1;LMAN1;LRPAP1;MTDH;NDFIP1;NID2;OCIAD1;PAFAH1B1;PDIA3;POLR1D;POLR2J3;PRXL2A;PSAP;RPN2;SNRNP70;SPARC;TMBIM6;ZNF207
CT1-R41,ZN467,0.549267932613467,1,APP;ARL6IP5;ATP1B1;ATP6V0E1;BSG;C1orf122;CALU;CCDC88A;CD81;CNPY2;COL18A1;COL2A1;COL6A1;COPA;CST3;FAAP20;FKBP8;HSD17B12;HSP90B1;KCNQ1OT1;LMAN1;LRPAP1;MTDH;NID2;OCIAD1;PARD3;PDIA3;POLR2J3;PTPRA;PTPRD;SMARCA5;TM9SF3;TMBIM6;TMED10;TMED4;VPS35;WDR83OS;ZC3H13
CT1-R42,ZN281,0.544499645205466,1,APP;ARL6IP5;ATP1B1;ATP6V0C;ATP6V0E1;BRI3;BSG;CALU;CD81;CNPY2;COL18A1;COL1A1;COL2A1;COL6A1;COPA;CST3;DYNC1H1;ITM2B;KCNQ1OT1;LMAN1;LRPAP1;MTDH;NDFIP1;NID2;OCIAD1;PDIA3;POLR2J3;PRXL2A;PSAP;REST;SMARCA5;TMBIM6;TMED10;TMEM50A;WDR83OS
CT1-R43,PBX3,0.520356093237045,1,CENPF;CENPW;DLGAP5;ORC6;PCLAF;TOP2A
CT2-R1,KLF16,0.756828387200562,0,AK4;CCDC144NL-AS1;COL3A1;GSN;RSPO3;TSC22D3
CT2-R2,NFAC1,0.754427666544804,0,AK4;CCDC144NL-AS1;COL3A1;GSN;RSPO3;SAT1;TSC22D3
CT2-R3,SP4,0.738612784335004,0,ATP2B4;CCDC144NL-AS1;CKM;COX6A2;REEP6;RSPO3;TNNI3;TSC22D3
CT2-R4,KLF3,0.734812050157454,0,CCDC144NL-AS1;CKM;COX6A2;REEP6;RSPO3;TNNI3;TSC22D3
CT2-R5,ZN467,0.718543539454991,0,AK4;COL3A1;GSN;KDR;MEST;RSPO3;TSC22D3;BST2;MARCKS;SNHG1
CT2-R6,PRDM6,0.708654866623251,0,COL3A1;GSN;KDR;MEST;RSPO3;SAT1;TSC22D3;BST2;MARCKS;SNHG1
CT2-R7,VEZF1,0.647545389307203,0,COL3A1;FEZ1;GSN;MEST;MGARP;S100A10;AMT;BLMH;BMP4;CAPN1;CDC42SE1;DMKN;GCHFR;IFT20;KLHDC8B;MED29;MRPS2;PPIE;RNF114;TGFB1;TSSC4
CT2-R8,SP2,0.640527729427,0,COL3A1;MEST;RSPO3;BMP4;BST2;FBLN2;FST;FZD7;KCNIP4;SLC16A12
CT2-R9,CPEB1,0.638342939360848,0,GSN;NFIA;SAT1;CAPN1;DERL1;DNPEP;IFT20;RCSD1
CT2-R10,ANDR,0.636101121646853,0,GSN;SAT1;CAPN1;MAD2L2;MARCKS
CT2-R11,WT1,0.611258782131609,0,MEST;ACTR6;BMP4;BST2;FBLN2;ZNF503
CT2-R12,ZN770,0.604886484345851,0.0015,BIN1;CAPN1;DNPEP;EFNB3;FZD2;MAD2L2;NME3
CT2-R13,SP1,0.57857157564634,0.0375,SAT1;CDC42SE1;GCHFR;KLHDC8B;MRPS2;PPIE
CT2-R14,FLI1,0.576761218268195,0.0465,MEST;BMP4;FST;HAPLN1;TGFB1
CT2-R15,MAZ,0.557284482574395,0.3885,ACTR6;AXL;CDH3;FBLN2;GNPDA1;LDOC1;MYO1B;NRBF2;ZFP91
