index,tf_name,rss,rss_pval,gene_symbol
CT1-R21,KLF6,0.674724799904208,0,CENPF;CKS2;TMSB15A;TUBA1C;BCL2L12;CENPH;CENPW;CKAP2;NSMCE4A;RRM1;TIMM10;TYMS
CT1-R22,MAZ,0.673958641116331,0,ASPM;BIRC5;CCNB1;CCNB2;CENPU;CKS1B;DLGAP5;MAD2L1;MKI67;NUSAP1;PCLAF;PTTG1;TMSB15A;TOP2A;TPX2;TUBA1C;AGPS;AMOTL1;AMOTL2;ANLN;C19orf48;CASP6;CDH11;CENPH;CENPW;CKAP2;COLEC12;DBF4;DHFR;DNAJC9;HAUS6;HMGB2;HSPA13;ICMT;IFNAR1;ITGB3BP;JADE1;KIF20B;KLHL9;MAPK8;MIS18BP1;MTHFD2;MYO10;NCAPD2;NELFA;NUP93;ORC6;PRC1;RPP30;RRM1;SHMT2;SRRT;TBL1X;TMED5;TXNDC5;TYMS;ZNF714
CT1-R23,CDX2,0.671714324050875,0,PTTG1;TMSB15A;COLEC12;ITGB3BP;MCRS1
CT1-R24,EGR1,0.670097303388762,0,BIRC5;CDKN3;CENPE;CENPF;CKS1B;DLGAP5;MAD2L1;MKI67;NUSAP1;TMSB15A;TOP2A;ALYREF;CASP6;CENPH;COLEC12;DDX39A;HAUS6;HMGB2;KIF20B;MIS18BP1;MTHFD2;NCAPD2;PDLIM4;RRM1;SNRNP40;TGS1
CT1-R25,TBX15,0.668178847222167,0,ASPM;BIRC5;CENPF;CKS2;DLGAP5;GTSE1;MAD2L1;NUSAP1;PCLAF;PTTG1;TMSB15A;TOP2A;TUBA1C;ALYREF;BCL2L12;CENPH;CENPW;CKAP2;CLSPN;COLEC12;DBF4;DHFR;DHX8;G2E3;HAUS6;HSPA13;JADE1;KMT5A;MIS18BP1;MTAP;MTHFD2;ORC6;PSAT1;PSMG1;RRM1;TYMS;UBTD2;ZNF714
CT1-R26,ZN281,0.667869718736354,0,CENPU;MAD2L1;PCLAF;PTTG1;TMSB15A;TOP2A;AMOTL2;C19orf48;CENPH;CENPW;CKAP2;COLEC12;DBF4;DNAJC9;KIF20B;MIS18BP1;MTHFD2;ORC6;RRM1;TMED5;TXNDC9;TYMS
CT1-R27,KLF12,0.667046502923982,0,BIRC5;CENPU;MAD2L1;PCLAF;PTTG1;TMSB15A;TOP2A;TPX2;BLVRB;CENPH;CENPW;CHML;CKAP2;COLEC12;DBF4;DHFR;DNAJC9;GPAA1;ITGB3BP;JADE1;KIF20B;MIS18BP1;MTHFD2;NUP107;NUP93;ORC6;PRC1;PXMP2;RRM1;RUVBL2;SEC61A1;SEMA6A;SLC39A6;TBL1X;TMED5;TTF2;TYMS;UBE2T;VRK1;ZNF714
CT1-R28,HNF6,0.667025930876818,0,BIRC5;CENPF;MAD2L1;NUSAP1;PTTG1;TMSB15A;TOP2A;COLEC12;HILPDA;KIF20B;RRM1
CT1-R29,TAF1,0.666525594123008,0,BIRC5;CKS2;DDR2;DIAPH3;DLGAP5;MKI67;NUSAP1;PTTG1;TMSB15A;TOP2A;ADGRL2;AMOTL1;AMOTL2;ANKS1A;BTBD3;C6orf89;CCP110;CDH11;CENPH;CNOT6;COTL1;CSNK1G2;DBF4;FAM120A;FAM229B;FLOT2;GGPS1;HAT1;HEG1;HMGB2;KBTBD2;KCTD3;KIF20B;KMT5A;MAPK8;MDN1;MIS18BP1;PITPNA;PLPBP;PRC1;RAB1B;RB1;RLF;RNF20;RPUSD3;S100PBP;SACM1L;SACS;SMC4;TAB2;TMX1;TYMS;WWTR1
CT1-R30,ZFX,0.665302584636794,0,BIRC5;CENPF;CKS2;DLGAP5;MAD2L1;NUSAP1;PTTG1;TMSB15A;TOP2A;AMOTL2;ARMCX2;ATP11C;BCL2L12;CENPH;CENPW;CKAP2;CMIP;DHX8;DMXL1;ITGB3BP;KIF20B;MAGI1;NCK1;PRRC1;RAPGEF2;RB1;SART3;VLDLR
